,artist_name,lyrics,lyrics_tokenized
101,Higher Brothers,whole lotta gang shit yuhayy pew pew a gling gling glingdangerous huh more dangerousknow what i m sayin chorus masiwei i m drinkin evian when i wake upbroke ass bitches i can t feel yayou can blow my whistle like i m flo rida rida pretty momma on my dick do her yogai m drinkin evian when i wake up i wake up yay broke ass bitches i can t feel ya feel ya you can blow my whistle like i m flo rida rida pretty momma on my dick do her yoga  dz masiwei sold out money dance soda need purple shit drink soda soda lv gucci young daddy young body young boss huh higherganggang com oh i m just living life i don t really wanna go home life you should call me on my cellphone ring ring flexing time double cup oh double star this shit so hot yeah i feel so great i believe i can fly r kelly yeah chorus masiwei i m drinkin evian when i wake up i wake up yay broke ass bitches i can t feel ya i can feel ya you can blow my whistle like i m flo rida rida pretty momma on my dick do her yoga  psy p melo ayy ayy f nobody can fuck with me ayy chains on my neck that s real kdiamond shining like a star trash trash trash i m fire like an ak ayy yeah fuck beat bar yeah broken bitch without me you are the nothingyou know it better than me definitelyi m so popular legendary ay ayy ,"['whole', 'lotta', 'gang', 'shit', 'yuhayy', 'pew', 'pew', 'a', 'gling', 'gling', 'glingdangerous', 'huh', 'more', 'dangerousknow', 'what', 'i', 'm', 'sayin', 'chorus', 'masiwei', 'i', 'm', 'drinkin', 'evian', 'when', 'i', 'wake', 'upbroke', 'ass', 'bitches', 'i', 'can', 't', 'feel', 'yayou', 'can', 'blow', 'my', 'whistle', 'like', 'i', 'm', 'flo', 'rida', 'rida', 'pretty', 'momma', 'on', 'my', 'dick', 'do', 'her', 'yogai', 'm', 'drinkin', 'evian', 'when', 'i', 'wake', 'up', 'i', 'wake', 'up', 'yay', 'broke', 'ass', 'bitches', 'i', 'can', 't', 'feel', 'ya', 'feel', 'ya', 'you', 'can', 'blow', 'my', 'whistle', 'like', 'i', 'm', 'flo', 'rida', 'rida', 'pretty', 'momma', 'on', 'my', 'dick', 'do', 'her', 'yoga', 'dz', 'masiwei', 'sold', 'out', 'money', 'dance', 'soda', 'need', 'purple', 'shit', 'drink', 'soda', 'soda', 'lv', 'gucci', 'young', 'daddy', 'young', 'body', 'young', 'boss', 'huh', 'higherganggang', 'com', 'oh', 'i', 'm', 'just', 'living', 'life', 'i', 'don', 't', 'really', 'wanna', 'go', 'home', 'life', 'you', 'should', 'call', 'me', 'on', 'my', 'cellphone', 'ring', 'ring', 'flexing', 'time', 'double', 'cup', 'oh', 'double', 'star', 'this', 'shit', 'so', 'hot', 'yeah', 'i', 'feel', 'so', 'great', 'i', 'believe', 'i', 'can', 'fly', 'r', 'kelly', 'yeah', 'chorus', 'masiwei', 'i', 'm', 'drinkin', 'evian', 'when', 'i', 'wake', 'up', 'i', 'wake', 'up', 'yay', 'broke', 'ass', 'bitches', 'i', 'can', 't', 'feel', 'ya', 'i', 'can', 'feel', 'ya', 'you', 'can', 'blow', 'my', 'whistle', 'like', 'i', 'm', 'flo', 'rida', 'rida', 'pretty', 'momma', 'on', 'my', 'dick', 'do', 'her', 'yoga', 'psy', 'p', 'melo', 'ayy', 'ayy', 'f', 'nobody', 'can', 'fuck', 'with', 'me', 'ayy', 'chains', 'on', 'my', 'neck', 'that', 's', 'real', 'kdiamond', 'shining', 'like', 'a', 'star', 'trash', 'trash', 'trash', 'i', 'm', 'fire', 'like', 'an', 'ak', 'ayy', 'yeah', 'fuck', 'beat', 'bar', 'yeah', 'broken', 'bitch', 'without', 'me', 'you', 'are', 'the', 'nothingyou', 'know', 'it', 'better', 'than', 'me', 'definitelyi', 'm', 'so', 'popular', 'legendary', 'ay', 'ayy']"
102,Higher Brothers, intro masiwei dz what the fu ayy get higher get higher get higherthere s no skype no facebook no twitter no instagramwe use wechat yeah eayo keith tell me your wechat number ayy ah hah chorus dz bb bb ayy bb ooh  dz masiwei whoa oh okay yeah uh huh bb yuh ayy ayy ooh hoo ayy ayy  psy p i ma uh uh uh business business yah yah yah yah yah yah uh ooh ,"['intro', 'masiwei', 'dz', 'what', 'the', 'fu', 'ayy', 'get', 'higher', 'get', 'higher', 'get', 'higherthere', 's', 'no', 'skype', 'no', 'facebook', 'no', 'twitter', 'no', 'instagramwe', 'use', 'wechat', 'yeah', 'eayo', 'keith', 'tell', 'me', 'your', 'wechat', 'number', 'ayy', 'ah', 'hah', 'chorus', 'dz', 'bb', 'bb', 'ayy', 'bb', 'ooh', 'dz', 'masiwei', 'whoa', 'oh', 'okay', 'yeah', 'uh', 'huh', 'bb', 'yuh', 'ayy', 'ayy', 'ooh', 'hoo', 'ayy', 'ayy', 'psy', 'p', 'i', 'ma', 'uh', 'uh', 'uh', 'business', 'business', 'yah', 'yah', 'yah', 'yah', 'yah', 'yah', 'uh', 'ooh']"
103,Higher Brothers,click here for the english lyrics uh aye starrichhigher gang hook oh she got me cheesing she really got cheesingi can make you freezing cause i m a fucking living legendi m driving foreign car i got a lot guapi buy me designer shit i don t worry about the charge chinese rich chinese peacechinese biggie murder da beat uh uh drop top area we pull up hook ,"['click', 'here', 'for', 'the', 'english', 'lyrics', 'uh', 'aye', 'starrichhigher', 'gang', 'hook', 'oh', 'she', 'got', 'me', 'cheesing', 'she', 'really', 'got', 'cheesingi', 'can', 'make', 'you', 'freezing', 'cause', 'i', 'm', 'a', 'fucking', 'living', 'legendi', 'm', 'driving', 'foreign', 'car', 'i', 'got', 'a', 'lot', 'guapi', 'buy', 'me', 'designer', 'shit', 'i', 'don', 't', 'worry', 'about', 'the', 'charge', 'chinese', 'rich', 'chinese', 'peacechinese', 'biggie', 'murder', 'da', 'beat', 'uh', 'uh', 'drop', 'top', 'area', 'we', 'pull', 'up', 'hook']"
104,Higher Brothers, translations english intro masiwei fly like a motherfucker g g g good work charlie  masiwei look oh nuh nuh playgroundyo yo yo oh yeah yeah oh lsabel butterfly isabellae isabellae days  melo sing for me waiting for you maybe truei do it ,"['translations', 'english', 'intro', 'masiwei', 'fly', 'like', 'a', 'motherfucker', 'g', 'g', 'g', 'good', 'work', 'charlie', 'masiwei', 'look', 'oh', 'nuh', 'nuh', 'playgroundyo', 'yo', 'yo', 'oh', 'yeah', 'yeah', 'oh', 'lsabel', 'butterfly', 'isabellae', 'isabellae', 'days', 'melo', 'sing', 'for', 'me', 'waiting', 'for', 'you', 'maybe', 'truei', 'do', 'it']"
105,Higher Brothers, intro masiwei dz ayy yuh hours is a long time is a long time is a long time long time long time is a long timesixteen hours is a long flightis a long time is a long time is a long timecookin soul chorus masiwei i been in the game for a long timesixteen hours that s a long flightyou rob me you rob from the wrong guyshe date me at the wrong timeyeah hold onsixteen hours that s a long flightyou rob me you rob from the wrong guyshe date me at the wrong time refrain dzknow masiwei we don t see nothing wrongover here james mao bbw where you from masiwei ladies follow my leadshe take my breathshe body like  masiwei dzknow no name studio b long nightyou still play toy we got hits boyi just do my thing that s so nice dzknow my purple hair like lean in the cup night club anything oh don t tell my mom my ma i bought her a cargotta whole lotta guapi can t get enough yuh don t tell my momi bought her a cargotta whole lotta guap skrr i can t get enough,"['intro', 'masiwei', 'dz', 'ayy', 'yuh', 'hours', 'is', 'a', 'long', 'time', 'is', 'a', 'long', 'time', 'is', 'a', 'long', 'time', 'long', 'time', 'long', 'time', 'is', 'a', 'long', 'timesixteen', 'hours', 'is', 'a', 'long', 'flightis', 'a', 'long', 'time', 'is', 'a', 'long', 'time', 'is', 'a', 'long', 'timecookin', 'soul', 'chorus', 'masiwei', 'i', 'been', 'in', 'the', 'game', 'for', 'a', 'long', 'timesixteen', 'hours', 'that', 's', 'a', 'long', 'flightyou', 'rob', 'me', 'you', 'rob', 'from', 'the', 'wrong', 'guyshe', 'date', 'me', 'at', 'the', 'wrong', 'timeyeah', 'hold', 'onsixteen', 'hours', 'that', 's', 'a', 'long', 'flightyou', 'rob', 'me', 'you', 'rob', 'from', 'the', 'wrong', 'guyshe', 'date', 'me', 'at', 'the', 'wrong', 'time', 'refrain', 'dzknow', 'masiwei', 'we', 'don', 't', 'see', 'nothing', 'wrongover', 'here', 'james', 'mao', 'bbw', 'where', 'you', 'from', 'masiwei', 'ladies', 'follow', 'my', 'leadshe', 'take', 'my', 'breathshe', 'body', 'like', 'masiwei', 'dzknow', 'no', 'name', 'studio', 'b', 'long', 'nightyou', 'still', 'play', 'toy', 'we', 'got', 'hits', 'boyi', 'just', 'do', 'my', 'thing', 'that', 's', 'so', 'nice', 'dzknow', 'my', 'purple', 'hair', 'like', 'lean', 'in', 'the', 'cup', 'night', 'club', 'anything', 'oh', 'don', 't', 'tell', 'my', 'mom', 'my', 'ma', 'i', 'bought', 'her', 'a', 'cargotta', 'whole', 'lotta', 'guapi', 'can', 't', 'get', 'enough', 'yuh', 'don', 't', 'tell', 'my', 'momi', 'bought', 'her', 'a', 'cargotta', 'whole', 'lotta', 'guap', 'skrr', 'i', 'can', 't', 'get', 'enough']"
106,Higher Brothers, check one two one twomr enjoy the moneythis time no one can stop me nobody can stop meonly your love can make me higher cinderella las vegas gambling i can lose anythingjamie foxx play piano violin make you happysay you love me lobby romeol o v edo you love kiki rollie slowlypull up in my coup it s tears from youi know you been waiting but now i coming for you oh my pretty angel when you crydiamonds more like rainmy vvs around your neckbaby now you be like queenmake surprise imagine your faceday after day after dayokay she don t want give me a chanceshe don t want give me a chanceyo you sad all dayshe say she will back you believe always but i don t care knowknow wow bling bling believe yourself,"['check', 'one', 'two', 'one', 'twomr', 'enjoy', 'the', 'moneythis', 'time', 'no', 'one', 'can', 'stop', 'me', 'nobody', 'can', 'stop', 'meonly', 'your', 'love', 'can', 'make', 'me', 'higher', 'cinderella', 'las', 'vegas', 'gambling', 'i', 'can', 'lose', 'anythingjamie', 'foxx', 'play', 'piano', 'violin', 'make', 'you', 'happysay', 'you', 'love', 'me', 'lobby', 'romeol', 'o', 'v', 'edo', 'you', 'love', 'kiki', 'rollie', 'slowlypull', 'up', 'in', 'my', 'coup', 'it', 's', 'tears', 'from', 'youi', 'know', 'you', 'been', 'waiting', 'but', 'now', 'i', 'coming', 'for', 'you', 'oh', 'my', 'pretty', 'angel', 'when', 'you', 'crydiamonds', 'more', 'like', 'rainmy', 'vvs', 'around', 'your', 'neckbaby', 'now', 'you', 'be', 'like', 'queenmake', 'surprise', 'imagine', 'your', 'faceday', 'after', 'day', 'after', 'dayokay', 'she', 'don', 't', 'want', 'give', 'me', 'a', 'chanceshe', 'don', 't', 'want', 'give', 'me', 'a', 'chanceyo', 'you', 'sad', 'all', 'dayshe', 'say', 'she', 'will', 'back', 'you', 'believe', 'always', 'but', 'i', 'don', 't', 'care', 'knowknow', 'wow', 'bling', 'bling', 'believe', 'yourself']"
107,Higher Brothers, translations english hook masiwei dz  psy p melo logoall the people hook masiwei dz ,"['translations', 'english', 'hook', 'masiwei', 'dz', 'psy', 'p', 'melo', 'logoall', 'the', 'people', 'hook', 'masiwei', 'dz']"
108,Higher Brothers,harikiri on the beat  masiwei let me pick you up girl yeah car girl yeah pablobut this is nothing wrong girl wrong do the dash girl skrr i always got the cash girlma last year being brokebut this is nothing wrong girl woosh chorus dz i don t see nothing wrong nothing wrong i don t see nothing wrong i don t see nothing wrong nothing wrong i don t see nothing wrong  dz hey girl watch me watch me rapper perfect perfect bad trip woah woah woah woah woah yeah  melo see you next time baby smile i don t see nothing wrong chorus dz i don t see nothing wrong bed breakingi don t see nothing wrong i don t see nothing wrong no noi don t see nothing wrong okay,"['harikiri', 'on', 'the', 'beat', 'masiwei', 'let', 'me', 'pick', 'you', 'up', 'girl', 'yeah', 'car', 'girl', 'yeah', 'pablobut', 'this', 'is', 'nothing', 'wrong', 'girl', 'wrong', 'do', 'the', 'dash', 'girl', 'skrr', 'i', 'always', 'got', 'the', 'cash', 'girlma', 'last', 'year', 'being', 'brokebut', 'this', 'is', 'nothing', 'wrong', 'girl', 'woosh', 'chorus', 'dz', 'i', 'don', 't', 'see', 'nothing', 'wrong', 'nothing', 'wrong', 'i', 'don', 't', 'see', 'nothing', 'wrong', 'i', 'don', 't', 'see', 'nothing', 'wrong', 'nothing', 'wrong', 'i', 'don', 't', 'see', 'nothing', 'wrong', 'dz', 'hey', 'girl', 'watch', 'me', 'watch', 'me', 'rapper', 'perfect', 'perfect', 'bad', 'trip', 'woah', 'woah', 'woah', 'woah', 'woah', 'yeah', 'melo', 'see', 'you', 'next', 'time', 'baby', 'smile', 'i', 'don', 't', 'see', 'nothing', 'wrong', 'chorus', 'dz', 'i', 'don', 't', 'see', 'nothing', 'wrong', 'bed', 'breakingi', 'don', 't', 'see', 'nothing', 'wrong', 'i', 'don', 't', 'see', 'nothing', 'wrong', 'no', 'noi', 'don', 't', 'see', 'nothing', 'wrong', 'okay']"
109,Higher Brothers, translations english intro j mag masiwei ayyeah yeahayi got the higher brothershey what s up j mag shoutout to the higher brothersyeah we higher we higher we higher we higher hook j mag smoking on dope like yahhgoing on tour like yahhcounting them bands like yahhhitting your bitch like yahhsmoking on dope like yahhgoing on tour like yahhcounting them bands like yahhhitting your bitch like yahh  dz black cab look j mag rockstar how manychinese rappers higher brothers trap trap trap t r a p  yeah logo yeah who yahh yahh bro you can t stop me play my game  masiwei ,"['translations', 'english', 'intro', 'j', 'mag', 'masiwei', 'ayyeah', 'yeahayi', 'got', 'the', 'higher', 'brothershey', 'what', 's', 'up', 'j', 'mag', 'shoutout', 'to', 'the', 'higher', 'brothersyeah', 'we', 'higher', 'we', 'higher', 'we', 'higher', 'we', 'higher', 'hook', 'j', 'mag', 'smoking', 'on', 'dope', 'like', 'yahhgoing', 'on', 'tour', 'like', 'yahhcounting', 'them', 'bands', 'like', 'yahhhitting', 'your', 'bitch', 'like', 'yahhsmoking', 'on', 'dope', 'like', 'yahhgoing', 'on', 'tour', 'like', 'yahhcounting', 'them', 'bands', 'like', 'yahhhitting', 'your', 'bitch', 'like', 'yahh', 'dz', 'black', 'cab', 'look', 'j', 'mag', 'rockstar', 'how', 'manychinese', 'rappers', 'higher', 'brothers', 'trap', 'trap', 'trap', 't', 'r', 'a', 'p', 'yeah', 'logo', 'yeah', 'who', 'yahh', 'yahh', 'bro', 'you', 'can', 't', 'stop', 'me', 'play', 'my', 'game', 'masiwei']"
110,Higher Brothers, translations english intro dz masiwei yah higher gang room service hook dz masiwei room room room room room room serviceroom room room room room room servicei need a bottle of wine room room room room room room serviceroom room room room room room servicei need a bottle of wine  dz hello making program open it sexy lady come on okay follow me vvs yah pussy said you are my need er er er yah yah english not good blue hook dz masiwei room room room room room room serviceroom room room room room room servicei need a bottle of wine bridge dz masiwei room service ,"['translations', 'english', 'intro', 'dz', 'masiwei', 'yah', 'higher', 'gang', 'room', 'service', 'hook', 'dz', 'masiwei', 'room', 'room', 'room', 'room', 'room', 'room', 'serviceroom', 'room', 'room', 'room', 'room', 'room', 'servicei', 'need', 'a', 'bottle', 'of', 'wine', 'room', 'room', 'room', 'room', 'room', 'room', 'serviceroom', 'room', 'room', 'room', 'room', 'room', 'servicei', 'need', 'a', 'bottle', 'of', 'wine', 'dz', 'hello', 'making', 'program', 'open', 'it', 'sexy', 'lady', 'come', 'on', 'okay', 'follow', 'me', 'vvs', 'yah', 'pussy', 'said', 'you', 'are', 'my', 'need', 'er', 'er', 'er', 'yah', 'yah', 'english', 'not', 'good', 'blue', 'hook', 'dz', 'masiwei', 'room', 'room', 'room', 'room', 'room', 'room', 'serviceroom', 'room', 'room', 'room', 'room', 'room', 'servicei', 'need', 'a', 'bottle', 'of', 'wine', 'bridge', 'dz', 'masiwei', 'room', 'service']"
111,Higher Brothers, translations english hook dz my chigga nike adidas bitch feels like  dz never get money uphigher brothers trap black cab driver hook dz my chigga nike adidas bitch feels like  psy p wi fi white guy ipad fake bitch gtr yeezy yeezy yeezy jordan gucci gucci gucci pradadaddy ,"['translations', 'english', 'hook', 'dz', 'my', 'chigga', 'nike', 'adidas', 'bitch', 'feels', 'like', 'dz', 'never', 'get', 'money', 'uphigher', 'brothers', 'trap', 'black', 'cab', 'driver', 'hook', 'dz', 'my', 'chigga', 'nike', 'adidas', 'bitch', 'feels', 'like', 'psy', 'p', 'wi', 'fi', 'white', 'guy', 'ipad', 'fake', 'bitch', 'gtr', 'yeezy', 'yeezy', 'yeezy', 'jordan', 'gucci', 'gucci', 'gucci', 'pradadaddy']"
112,Jackson Wang,we fell in love on geary boulevard ayywith the sun comin down on the front of my car ayyfelt somethin like somethin like an s movie yeahfelt somethin like somethin like you d never lose me yeah so why we gotta check into the heartbreak hotel oh hell you know me better than myselfi don t wanna go home no way without youain t gonna be good for my healthand every roadmap leads straight to your heartso i can t leave you tonightno not tonight cause who s gonna drive you home cause who s gonna drive you home when you ve had a crazy day when you ve had a crazy day who s gonna dry your eyes who s gonna dry your eyes when your tears fall like the rain tears fall like the rain i think we lived in a homemade video ayybut it s like you and i rewind to the lowest low ayyi always thought always thought we could re it yeahi always thought always thought we could be perfect yeah so why we gotta check into the heartbreak hotel oh hell you know me better than myselfi don t wanna go home no way without youain t gonna be good for my healthand every roadmap leads straight to your heartso i can t leave you tonightno not tonight cause who s gonna drive you home cause who s gonna drive you home when you ve had a crazy day when you ve had a crazy day who s gonna dry your eyes who s gonna dry your eyes when your tears fall like the rain tears fall like the rain,"['we', 'fell', 'in', 'love', 'on', 'geary', 'boulevard', 'ayywith', 'the', 'sun', 'comin', 'down', 'on', 'the', 'front', 'of', 'my', 'car', 'ayyfelt', 'somethin', 'like', 'somethin', 'like', 'an', 's', 'movie', 'yeahfelt', 'somethin', 'like', 'somethin', 'like', 'you', 'd', 'never', 'lose', 'me', 'yeah', 'so', 'why', 'we', 'gotta', 'check', 'into', 'the', 'heartbreak', 'hotel', 'oh', 'hell', 'you', 'know', 'me', 'better', 'than', 'myselfi', 'don', 't', 'wanna', 'go', 'home', 'no', 'way', 'without', 'youain', 't', 'gonna', 'be', 'good', 'for', 'my', 'healthand', 'every', 'roadmap', 'leads', 'straight', 'to', 'your', 'heartso', 'i', 'can', 't', 'leave', 'you', 'tonightno', 'not', 'tonight', 'cause', 'who', 's', 'gonna', 'drive', 'you', 'home', 'cause', 'who', 's', 'gonna', 'drive', 'you', 'home', 'when', 'you', 've', 'had', 'a', 'crazy', 'day', 'when', 'you', 've', 'had', 'a', 'crazy', 'day', 'who', 's', 'gonna', 'dry', 'your', 'eyes', 'who', 's', 'gonna', 'dry', 'your', 'eyes', 'when', 'your', 'tears', 'fall', 'like', 'the', 'rain', 'tears', 'fall', 'like', 'the', 'rain', 'i', 'think', 'we', 'lived', 'in', 'a', 'homemade', 'video', 'ayybut', 'it', 's', 'like', 'you', 'and', 'i', 'rewind', 'to', 'the', 'lowest', 'low', 'ayyi', 'always', 'thought', 'always', 'thought', 'we', 'could', 're', 'it', 'yeahi', 'always', 'thought', 'always', 'thought', 'we', 'could', 'be', 'perfect', 'yeah', 'so', 'why', 'we', 'gotta', 'check', 'into', 'the', 'heartbreak', 'hotel', 'oh', 'hell', 'you', 'know', 'me', 'better', 'than', 'myselfi', 'don', 't', 'wanna', 'go', 'home', 'no', 'way', 'without', 'youain', 't', 'gonna', 'be', 'good', 'for', 'my', 'healthand', 'every', 'roadmap', 'leads', 'straight', 'to', 'your', 'heartso', 'i', 'can', 't', 'leave', 'you', 'tonightno', 'not', 'tonight', 'cause', 'who', 's', 'gonna', 'drive', 'you', 'home', 'cause', 'who', 's', 'gonna', 'drive', 'you', 'home', 'when', 'you', 've', 'had', 'a', 'crazy', 'day', 'when', 'you', 've', 'had', 'a', 'crazy', 'day', 'who', 's', 'gonna', 'dry', 'your', 'eyes', 'who', 's', 'gonna', 'dry', 'your', 'eyes', 'when', 'your', 'tears', 'fall', 'like', 'the', 'rain', 'tears', 'fall', 'like', 'the', 'rain']"
113,Jackson Wang,you don t call me baby you call me my namebut i keep on hopingnothing has changedyeah eahwe keep on touchingbut we don t feelfeels like you re lettingyour hands off the wheelayy what if i just hold on for a while baby there s no drug quite like denialoh my if this is goodbye don t leave me loving youbut whatever you dodon t leave me loving youif you tip toe out in the morningi need a warningif you don t feel it toobut whatever you dodon t leave me loving youif you re out of this when i m all ini need a warning post chorus don t leave me loving you babewhatever you do bab don t leave me loving you bab ooh babe the sun is settingin purple and blueis there no gettingcloser to you yeah eahwaking up strangerscalifornia kingreaching out for youto bring you to meyeah eah eah,"['you', 'don', 't', 'call', 'me', 'baby', 'you', 'call', 'me', 'my', 'namebut', 'i', 'keep', 'on', 'hopingnothing', 'has', 'changedyeah', 'eahwe', 'keep', 'on', 'touchingbut', 'we', 'don', 't', 'feelfeels', 'like', 'you', 're', 'lettingyour', 'hands', 'off', 'the', 'wheelayy', 'what', 'if', 'i', 'just', 'hold', 'on', 'for', 'a', 'while', 'baby', 'there', 's', 'no', 'drug', 'quite', 'like', 'denialoh', 'my', 'if', 'this', 'is', 'goodbye', 'don', 't', 'leave', 'me', 'loving', 'youbut', 'whatever', 'you', 'dodon', 't', 'leave', 'me', 'loving', 'youif', 'you', 'tip', 'toe', 'out', 'in', 'the', 'morningi', 'need', 'a', 'warningif', 'you', 'don', 't', 'feel', 'it', 'toobut', 'whatever', 'you', 'dodon', 't', 'leave', 'me', 'loving', 'youif', 'you', 're', 'out', 'of', 'this', 'when', 'i', 'm', 'all', 'ini', 'need', 'a', 'warning', 'post', 'chorus', 'don', 't', 'leave', 'me', 'loving', 'you', 'babewhatever', 'you', 'do', 'bab', 'don', 't', 'leave', 'me', 'loving', 'you', 'bab', 'ooh', 'babe', 'the', 'sun', 'is', 'settingin', 'purple', 'and', 'blueis', 'there', 'no', 'gettingcloser', 'to', 'you', 'yeah', 'eahwaking', 'up', 'strangerscalifornia', 'kingreaching', 'out', 'for', 'youto', 'bring', 'you', 'to', 'meyeah', 'eah', 'eah']"
114,Jackson Wang,you taste like cigarettesi hit it every chance i getgirl you got me dripping sweatyou pull me back every time i quityeah you taste like cigarettesyour body feels like disrespectlet you play me like an instrumentbut i m addicted to it yeahi m addicted to it yeah yeah i felt her coming and i couldn t escapei m in the belly of the beast againmy dirty secret that keeps me awak don t stop now you got me ready to blow oh oh oh oh oh oh ohoh oh oh oh oh oh ohoh oh oh oh oh oh oh  you taste lik cigarettesi got a problem think i m into iti breathe her in and hold it in my chesti take a hit and let it burn my lipsburn my lips hey i felt her coming and i couldn t escapei m in the belly of the beast againmy dirty secret that keeps me awakedon t stop now you got me ready to blow oh oh oh oh oh oh ohoh oh oh oh oh oh ohoh oh oh oh oh oh ohblow,"['you', 'taste', 'like', 'cigarettesi', 'hit', 'it', 'every', 'chance', 'i', 'getgirl', 'you', 'got', 'me', 'dripping', 'sweatyou', 'pull', 'me', 'back', 'every', 'time', 'i', 'quityeah', 'you', 'taste', 'like', 'cigarettesyour', 'body', 'feels', 'like', 'disrespectlet', 'you', 'play', 'me', 'like', 'an', 'instrumentbut', 'i', 'm', 'addicted', 'to', 'it', 'yeahi', 'm', 'addicted', 'to', 'it', 'yeah', 'yeah', 'i', 'felt', 'her', 'coming', 'and', 'i', 'couldn', 't', 'escapei', 'm', 'in', 'the', 'belly', 'of', 'the', 'beast', 'againmy', 'dirty', 'secret', 'that', 'keeps', 'me', 'awak', 'don', 't', 'stop', 'now', 'you', 'got', 'me', 'ready', 'to', 'blow', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'ohoh', 'oh', 'oh', 'oh', 'oh', 'oh', 'ohoh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'you', 'taste', 'lik', 'cigarettesi', 'got', 'a', 'problem', 'think', 'i', 'm', 'into', 'iti', 'breathe', 'her', 'in', 'and', 'hold', 'it', 'in', 'my', 'chesti', 'take', 'a', 'hit', 'and', 'let', 'it', 'burn', 'my', 'lipsburn', 'my', 'lips', 'hey', 'i', 'felt', 'her', 'coming', 'and', 'i', 'couldn', 't', 'escapei', 'm', 'in', 'the', 'belly', 'of', 'the', 'beast', 'againmy', 'dirty', 'secret', 'that', 'keeps', 'me', 'awakedon', 't', 'stop', 'now', 'you', 'got', 'me', 'ready', 'to', 'blow', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'ohoh', 'oh', 'oh', 'oh', 'oh', 'oh', 'ohoh', 'oh', 'oh', 'oh', 'oh', 'oh', 'ohblow']"
115,Jackson Wang,you turn over the hourglass the sand is falling downoh it s too fast for you oh youdon t waste your love just let it last cause once it s gone it s never coming backit s true could you love me the same tell me what makes you stay there s a hundred ways to leave a loverleave a lover leave a loverhundred ways to leave a loverleave a lover leave a there s a hundred ways to leave a loveri won t wait a minute longerhundred ways to leave but i m the only one that you need it s the final curtain call but if you re readyi will give my all for you for youlet them say it how they wantif i can love you good it s no one s faultooh could you love me the same tell me what makes you stay there s a hundred ways to leave a loverleave a lover leave a loverhundred ways to leave a loverleave a lover leave a there s a hundred ways to leave a loveri won t wait a minute longerhundred ways to leave but i m the only one that you need,"['you', 'turn', 'over', 'the', 'hourglass', 'the', 'sand', 'is', 'falling', 'downoh', 'it', 's', 'too', 'fast', 'for', 'you', 'oh', 'youdon', 't', 'waste', 'your', 'love', 'just', 'let', 'it', 'last', 'cause', 'once', 'it', 's', 'gone', 'it', 's', 'never', 'coming', 'backit', 's', 'true', 'could', 'you', 'love', 'me', 'the', 'same', 'tell', 'me', 'what', 'makes', 'you', 'stay', 'there', 's', 'a', 'hundred', 'ways', 'to', 'leave', 'a', 'loverleave', 'a', 'lover', 'leave', 'a', 'loverhundred', 'ways', 'to', 'leave', 'a', 'loverleave', 'a', 'lover', 'leave', 'a', 'there', 's', 'a', 'hundred', 'ways', 'to', 'leave', 'a', 'loveri', 'won', 't', 'wait', 'a', 'minute', 'longerhundred', 'ways', 'to', 'leave', 'but', 'i', 'm', 'the', 'only', 'one', 'that', 'you', 'need', 'it', 's', 'the', 'final', 'curtain', 'call', 'but', 'if', 'you', 're', 'readyi', 'will', 'give', 'my', 'all', 'for', 'you', 'for', 'youlet', 'them', 'say', 'it', 'how', 'they', 'wantif', 'i', 'can', 'love', 'you', 'good', 'it', 's', 'no', 'one', 's', 'faultooh', 'could', 'you', 'love', 'me', 'the', 'same', 'tell', 'me', 'what', 'makes', 'you', 'stay', 'there', 's', 'a', 'hundred', 'ways', 'to', 'leave', 'a', 'loverleave', 'a', 'lover', 'leave', 'a', 'loverhundred', 'ways', 'to', 'leave', 'a', 'loverleave', 'a', 'lover', 'leave', 'a', 'there', 's', 'a', 'hundred', 'ways', 'to', 'leave', 'a', 'loveri', 'won', 't', 'wait', 'a', 'minute', 'longerhundred', 'ways', 'to', 'leave', 'but', 'i', 'm', 'the', 'only', 'one', 'that', 'you', 'need']"
