,word,count,artist,weight
554,use,2,Rich Brian,0.0003798670465337132
2062,rightthey,2,Rich Brian,0.0003798670465337132
149,uhyou,2,Rich Brian,0.0003798670465337132
185,fitted,2,Rich Brian,0.0003798670465337132
186,yuhrun,2,Rich Brian,0.0003798670465337132
2152,fil,2,Rich Brian,0.0003798670465337132
513,metalkin,2,Rich Brian,0.0003798670465337132
222,enemies,2,Rich Brian,0.0003798670465337132
249,umm,2,Rich Brian,0.0003798670465337132
226,bleed,2,Rich Brian,0.0003798670465337132
227,death,2,Rich Brian,0.0003798670465337132
246,tanking,2,Rich Brian,0.0003798670465337132
244,cocaine,2,Rich Brian,0.0003798670465337132
479,late,2,Rich Brian,0.0003798670465337132
243,flexin,2,Rich Brian,0.0003798670465337132
386,unless,2,Rich Brian,0.0003798670465337132
228,wrist,2,Rich Brian,0.0003798670465337132
503,grow,2,Rich Brian,0.0003798670465337132
241,fames,2,Rich Brian,0.0003798670465337132
502,scared,2,Rich Brian,0.0003798670465337132
231,satan,2,Rich Brian,0.0003798670465337132
235,wet,2,Rich Brian,0.0003798670465337132
494,end,2,Rich Brian,0.0003798670465337132
236,sprayin,2,Rich Brian,0.0003798670465337132
238,killer,2,Rich Brian,0.0003798670465337132
388,slowly,2,Rich Brian,0.0003798670465337132
219,blade,2,Rich Brian,0.0003798670465337132
295,bag,2,Rich Brian,0.0003798670465337132
522,writin,2,Rich Brian,0.0003798670465337132
298,listenin,2,Rich Brian,0.0003798670465337132
187,check,2,Rich Brian,0.0003798670465337132
527,wayne,2,Rich Brian,0.0003798670465337132
526,firsti,2,Rich Brian,0.0003798670465337132
190,ri,2,Rich Brian,0.0003798670465337132
191,yuhbackseat,2,Rich Brian,0.0003798670465337132
194,parole,2,Rich Brian,0.0003798670465337132
200,ho,2,Rich Brian,0.0003798670465337132
201,feds,2,Rich Brian,0.0003798670465337132
217,vein,2,Rich Brian,0.0003798670465337132
521,lyrics,2,Rich Brian,0.0003798670465337132
202,stroll,2,Rich Brian,0.0003798670465337132
203,pole,2,Rich Brian,0.0003798670465337132
211,itfuck,2,Rich Brian,0.0003798670465337132
214,niggafuck,2,Rich Brian,0.0003798670465337132
516,movie,2,Rich Brian,0.0003798670465337132
281,rain,2,Rich Brian,0.0003798670465337132
215,opiate,2,Rich Brian,0.0003798670465337132
562,wish,2,Rich Brian,0.0003798670465337132
2101,hatstell,2,Rich Brian,0.0003798670465337132
134,affordablelike,2,Rich Brian,0.0003798670465337132
311,moves,2,Rich Brian,0.0003798670465337132
409,kneesall,2,Rich Brian,0.0003798670465337132
87,answerin,2,Rich Brian,0.0003798670465337132
89,questions,2,Rich Brian,0.0003798670465337132
408,bee,2,Rich Brian,0.0003798670465337132
91,askedyou,2,Rich Brian,0.0003798670465337132
407,class,2,Rich Brian,0.0003798670465337132
345,eat,2,Rich Brian,0.0003798670465337132
604,eyes,2,Rich Brian,0.0003798670465337132
433,ocean,2,Rich Brian,0.0003798670465337132
92,geekin,2,Rich Brian,0.0003798670465337132
342,breathin,2,Rich Brian,0.0003798670465337132
599,mm,2,Rich Brian,0.0003798670465337132
94,shows,2,Rich Brian,0.0003798670465337132
267,thoughts,2,Rich Brian,0.0003798670465337132
97,yeahmy,2,Rich Brian,0.0003798670465337132
591,dreams,2,Rich Brian,0.0003798670465337132
590,rocket,2,Rich Brian,0.0003798670465337132
133,dates,2,Rich Brian,0.0003798670465337132
266,rockin,2,Rich Brian,0.0003798670465337132
101,completed,2,Rich Brian,0.0003798670465337132
627,finish,2,Rich Brian,0.0003798670465337132
315,truth,2,Rich Brian,0.0003798670465337132
406,sydney,2,Rich Brian,0.0003798670465337132
322,ayyyour,2,Rich Brian,0.0003798670465337132
412,read,2,Rich Brian,0.0003798670465337132
416,wished,2,Rich Brian,0.0003798670465337132
419,news,2,Rich Brian,0.0003798670465337132
420,reminiscingfuck,2,Rich Brian,0.0003798670465337132
325,ayydms,2,Rich Brian,0.0003798670465337132
636,ride,2,Rich Brian,0.0003798670465337132
78,intactbut,2,Rich Brian,0.0003798670465337132
324,reproduce,2,Rich Brian,0.0003798670465337132
336,fill,2,Rich Brian,0.0003798670465337132
422,salty,2,Rich Brian,0.0003798670465337132
432,showan,2,Rich Brian,0.0003798670465337132
81,simpin,2,Rich Brian,0.0003798670465337132
423,misomy,2,Rich Brian,0.0003798670465337132
425,shaquille,2,Rich Brian,0.0003798670465337132
321,tooth,2,Rich Brian,0.0003798670465337132
86,yeahstop,2,Rich Brian,0.0003798670465337132
427,neal,2,Rich Brian,0.0003798670465337132
319,ayymy,2,Rich Brian,0.0003798670465337132
428,devitoyou,2,Rich Brian,0.0003798670465337132
630,minutes,2,Rich Brian,0.0003798670465337132
102,bucket,2,Rich Brian,0.0003798670465337132
589,pocket,2,Rich Brian,0.0003798670465337132
110,existi,2,Rich Brian,0.0003798670465337132
351,crack,2,Rich Brian,0.0003798670465337132
119,stand,2,Rich Brian,0.0003798670465337132
2106,validation,2,Rich Brian,0.0003798670465337132
402,mouth,2,Rich Brian,0.0003798670465337132
118,whenever,2,Rich Brian,0.0003798670465337132
123,packed,2,Rich Brian,0.0003798670465337132
117,tall,2,Rich Brian,0.0003798670465337132
122,schedule,2,Rich Brian,0.0003798670465337132
116,foot,2,Rich Brian,0.0003798670465337132
115,six,2,Rich Brian,0.0003798670465337132
2068,met,2,Rich Brian,0.0003798670465337132
124,pool,2,Rich Brian,0.0003798670465337132
2107,sec,2,Rich Brian,0.0003798670465337132
126,swam,2,Rich Brian,0.0003798670465337132
580,safe,2,Rich Brian,0.0003798670465337132
437,nemo,2,Rich Brian,0.0003798670465337132
306,ones,2,Rich Brian,0.0003798670465337132
349,bitchesi,2,Rich Brian,0.0003798670465337132
2105,wentall,2,Rich Brian,0.0003798670465337132
103,list,2,Rich Brian,0.0003798670465337132
435,drip,2,Rich Brian,0.0003798670465337132
130,parasite,2,Rich Brian,0.0003798670465337132
121,meyeah,2,Rich Brian,0.0003798670465337132
1622,oldies,1,Rich Brian,0.0001899335232668566
1642,latteonly,1,Rich Brian,0.0001899335232668566
1643,wayeverything,1,Rich Brian,0.0001899335232668566
2148,protocols,1,Rich Brian,0.0001899335232668566
2145,stabwait,1,Rich Brian,0.0001899335232668566
1623,downshe,1,Rich Brian,0.0001899335232668566
1644,depend,1,Rich Brian,0.0001899335232668566
1645,secondman,1,Rich Brian,0.0001899335232668566
1640,makework,1,Rich Brian,0.0001899335232668566
1624,listenshe,1,Rich Brian,0.0001899335232668566
1646,lethal,1,Rich Brian,0.0001899335232668566
1626,sign,1,Rich Brian,0.0001899335232668566
1625,slippery,1,Rich Brian,0.0001899335232668566
1641,tired,1,Rich Brian,0.0001899335232668566
1628,showexpectation,1,Rich Brian,0.0001899335232668566
1639,checks,1,Rich Brian,0.0001899335232668566
1621,manbumpin,1,Rich Brian,0.0001899335232668566
1614,guysyou,1,Rich Brian,0.0001899335232668566
2144,andrew,1,Rich Brian,0.0001899335232668566
2143,thingi,1,Rich Brian,0.0001899335232668566
1615,myselfpressin,1,Rich Brian,0.0001899335232668566
1636,roadkillkillin,1,Rich Brian,0.0001899335232668566
1637,dealdo,1,Rich Brian,0.0001899335232668566
1616,keys,1,Rich Brian,0.0001899335232668566
2147,sayall,1,Rich Brian,0.0001899335232668566
1618,mangofundme,1,Rich Brian,0.0001899335232668566
1632,statement,1,Rich Brian,0.0001899335232668566
1631,checkin,1,Rich Brian,0.0001899335232668566
1630,goalsnot,1,Rich Brian,0.0001899335232668566
2142,important,1,Rich Brian,0.0001899335232668566
1613,mad,1,Rich Brian,0.0001899335232668566
1619,pinned,1,Rich Brian,0.0001899335232668566
1629,drone,1,Rich Brian,0.0001899335232668566
1638,triple,1,Rich Brian,0.0001899335232668566
1633,millrushin,1,Rich Brian,0.0001899335232668566
2146,word,1,Rich Brian,0.0001899335232668566
1627,doorshow,1,Rich Brian,0.0001899335232668566
1620,tweet,1,Rich Brian,0.0001899335232668566
1647,weaponhit,1,Rich Brian,0.0001899335232668566
1981,missedtalkin,1,Rich Brian,0.0001899335232668566
1648,rhymin,1,Rich Brian,0.0001899335232668566
2128,sred,1,Rich Brian,0.0001899335232668566
1693,townpeople,1,Rich Brian,0.0001899335232668566
1692,toughbut,1,Rich Brian,0.0001899335232668566
1691,ohman,1,Rich Brian,0.0001899335232668566
1690,spreadin,1,Rich Brian,0.0001899335232668566
1689,saynever,1,Rich Brian,0.0001899335232668566
1688,motherfuckas,1,Rich Brian,0.0001899335232668566
1687,gamesstill,1,Rich Brian,0.0001899335232668566
1686,picnics,1,Rich Brian,0.0001899335232668566
1695,colder,1,Rich Brian,0.0001899335232668566
1685,failthese,1,Rich Brian,0.0001899335232668566
1684,wishin,1,Rich Brian,0.0001899335232668566
1683,matters,1,Rich Brian,0.0001899335232668566
1682,knowsonly,1,Rich Brian,0.0001899335232668566
1681,drunk,1,Rich Brian,0.0001899335232668566
1680,longer,1,Rich Brian,0.0001899335232668566
1679,lastin,1,Rich Brian,0.0001899335232668566
1694,words,1,Rich Brian,0.0001899335232668566
1696,winterit,1,Rich Brian,0.0001899335232668566
2129,lahang,1,Rich Brian,0.0001899335232668566
1702,papers,1,Rich Brian,0.0001899335232668566
1710,thatrun,1,Rich Brian,0.0001899335232668566
2122,seconddon,1,Rich Brian,0.0001899335232668566
1708,scatgot,1,Rich Brian,0.0001899335232668566
2123,fooled,1,Rich Brian,0.0001899335232668566
1705,rapman,1,Rich Brian,0.0001899335232668566
1704,backpack,1,Rich Brian,0.0001899335232668566
1703,signin,1,Rich Brian,0.0001899335232668566
1701,supperall,1,Rich Brian,0.0001899335232668566
2127,u,1,Rich Brian,0.0001899335232668566
2124,recklessi,1,Rich Brian,0.0001899335232668566
1700,motherfuckerlookin,1,Rich Brian,0.0001899335232668566
1699,ayynever,1,Rich Brian,0.0001899335232668566
2125,jealouskillin,1,Rich Brian,0.0001899335232668566
1698,filter,1,Rich Brian,0.0001899335232668566
2126,occupationgot,1,Rich Brian,0.0001899335232668566
1697,brita,1,Rich Brian,0.0001899335232668566
1678,migoonly,1,Rich Brian,0.0001899335232668566
1677,flows,1,Rich Brian,0.0001899335232668566
1649,patternput,1,Rich Brian,0.0001899335232668566
1655,jerry,1,Rich Brian,0.0001899335232668566
1658,drugs,1,Rich Brian,0.0001899335232668566
2134,mess,1,Rich Brian,0.0001899335232668566
1657,fella,1,Rich Brian,0.0001899335232668566
2135,waydriving,1,Rich Brian,0.0001899335232668566
2136,lesson,1,Rich Brian,0.0001899335232668566
2137,shoulda,1,Rich Brian,0.0001899335232668566
1656,hellershe,1,Rich Brian,0.0001899335232668566
1654,hercut,1,Rich Brian,0.0001899335232668566
1660,snacksdick,1,Rich Brian,0.0001899335232668566
2138,lanewhen,1,Rich Brian,0.0001899335232668566
1653,witcha,1,Rich Brian,0.0001899335232668566
1652,armageddonif,1,Rich Brian,0.0001899335232668566
1651,pressurethis,1,Rich Brian,0.0001899335232668566
2139,microwavei,1,Rich Brian,0.0001899335232668566
2140,fansshowin,1,Rich Brian,0.0001899335232668566
1659,napsfind,1,Rich Brian,0.0001899335232668566
1661,choke,1,Rich Brian,0.0001899335232668566
1676,triplet,1,Rich Brian,0.0001899335232668566
2132,animenever,1,Rich Brian,0.0001899335232668566
1675,usin,1,Rich Brian,0.0001899335232668566
1674,heronever,1,Rich Brian,0.0001899335232668566
1673,instrumentals,1,Rich Brian,0.0001899335232668566
2130,facethen,1,Rich Brian,0.0001899335232668566
1672,oldrappin,1,Rich Brian,0.0001899335232668566
2131,phasewe,1,Rich Brian,0.0001899335232668566
1671,lady,1,Rich Brian,0.0001899335232668566
1670,kilosi,1,Rich Brian,0.0001899335232668566
1662,reflux,1,Rich Brian,0.0001899335232668566
1669,weighed,1,Rich Brian,0.0001899335232668566
1668,knowi,1,Rich Brian,0.0001899335232668566
1667,madthat,1,Rich Brian,0.0001899335232668566
2133,wanted,1,Rich Brian,0.0001899335232668566
1665,myselfthat,1,Rich Brian,0.0001899335232668566
1664,fastand,1,Rich Brian,0.0001899335232668566
1663,relaxman,1,Rich Brian,0.0001899335232668566
1666,virgo,1,Rich Brian,0.0001899335232668566
1577,commasyour,1,Rich Brian,0.0001899335232668566
1612,chicks,1,Rich Brian,0.0001899335232668566
1496,piecesnow,1,Rich Brian,0.0001899335232668566
1504,secrets,1,Rich Brian,0.0001899335232668566
1503,cheatedwhy,1,Rich Brian,0.0001899335232668566
1502,dippedknow,1,Rich Brian,0.0001899335232668566
1500,didknow,1,Rich Brian,0.0001899335232668566
1499,kleenexbut,1,Rich Brian,0.0001899335232668566
1498,ittears,1,Rich Brian,0.0001899335232668566
1497,anything,1,Rich Brian,0.0001899335232668566
1495,weekendshe,1,Rich Brian,0.0001899335232668566
1485,stagesi,1,Rich Brian,0.0001899335232668566
1494,lonely,1,Rich Brian,0.0001899335232668566
1493,ithe,1,Rich Brian,0.0001899335232668566
1491,memory,1,Rich Brian,0.0001899335232668566
1490,feelsif,1,Rich Brian,0.0001899335232668566
1489,peace,1,Rich Brian,0.0001899335232668566
1488,iet,1,Rich Brian,0.0001899335232668566
1487,paper,1,Rich Brian,0.0001899335232668566
1505,well,1,Rich Brian,0.0001899335232668566
1506,breakfastwhat,1,Rich Brian,0.0001899335232668566
1507,intention,1,Rich Brian,0.0001899335232668566
1509,despise,1,Rich Brian,0.0001899335232668566
1527,since,1,Rich Brian,0.0001899335232668566
1526,restaurant,1,Rich Brian,0.0001899335232668566
1525,book,1,Rich Brian,0.0001899335232668566
1524,gotmaybe,1,Rich Brian,0.0001899335232668566
1522,lifefigure,1,Rich Brian,0.0001899335232668566
1520,cared,1,Rich Brian,0.0001899335232668566
1519,maybe,1,Rich Brian,0.0001899335232668566
1518,readingbut,1,Rich Brian,0.0001899335232668566
1517,mightnever,1,Rich Brian,0.0001899335232668566
1516,leavin,1,Rich Brian,0.0001899335232668566
1515,coupleno,1,Rich Brian,0.0001899335232668566
1513,disconnected,1,Rich Brian,0.0001899335232668566
1512,seem,1,Rich Brian,0.0001899335232668566
1511,calm,1,Rich Brian,0.0001899335232668566
1510,reflection,1,Rich Brian,0.0001899335232668566
1486,sonshe,1,Rich Brian,0.0001899335232668566
1484,singin,1,Rich Brian,0.0001899335232668566
1611,outsidelike,1,Rich Brian,0.0001899335232668566
1450,schoolor,1,Rich Brian,0.0001899335232668566
1458,improvei,1,Rich Brian,0.0001899335232668566
1457,roomi,1,Rich Brian,0.0001899335232668566
1456,coolall,1,Rich Brian,0.0001899335232668566
1455,cigarettes,1,Rich Brian,0.0001899335232668566
1453,foodwhen,1,Rich Brian,0.0001899335232668566
1452,italian,1,Rich Brian,0.0001899335232668566
1451,nachos,1,Rich Brian,0.0001899335232668566
1449,throughat,1,Rich Brian,0.0001899335232668566
1483,anxiouswent,1,Rich Brian,0.0001899335232668566
1448,bluesi,1,Rich Brian,0.0001899335232668566
1447,flu,1,Rich Brian,0.0001899335232668566
1446,smashed,1,Rich Brian,0.0001899335232668566
1445,usethen,1,Rich Brian,0.0001899335232668566
1444,lips,1,Rich Brian,0.0001899335232668566
1442,youwe,1,Rich Brian,0.0001899335232668566
1459,family,1,Rich Brian,0.0001899335232668566
1460,homewish,1,Rich Brian,0.0001899335232668566
1461,visit,1,Rich Brian,0.0001899335232668566
1462,morethe,1,Rich Brian,0.0001899335232668566
1482,famousa,1,Rich Brian,0.0001899335232668566
1481,son,1,Rich Brian,0.0001899335232668566
1480,realized,1,Rich Brian,0.0001899335232668566
1479,wonder,1,Rich Brian,0.0001899335232668566
1477,aboutbut,1,Rich Brian,0.0001899335232668566
1476,alonedoin,1,Rich Brian,0.0001899335232668566
1475,feed,1,Rich Brian,0.0001899335232668566
1474,thoughshe,1,Rich Brian,0.0001899335232668566
1472,eyesi,1,Rich Brian,0.0001899335232668566
1470,tears,1,Rich Brian,0.0001899335232668566
1468,wine,1,Rich Brian,0.0001899335232668566
1467,flyi,1,Rich Brian,0.0001899335232668566
1466,phonetime,1,Rich Brian,0.0001899335232668566
1465,longi,1,Rich Brian,0.0001899335232668566
1463,journey,1,Rich Brian,0.0001899335232668566
1528,heartsince,1,Rich Brian,0.0001899335232668566
1529,fuckif,1,Rich Brian,0.0001899335232668566
1530,youyou,1,Rich Brian,0.0001899335232668566
1587,cuff,1,Rich Brian,0.0001899335232668566
2153,brag,1,Rich Brian,0.0001899335232668566
1593,remind,1,Rich Brian,0.0001899335232668566
1592,crash,1,Rich Brian,0.0001899335232668566
1591,car,1,Rich Brian,0.0001899335232668566
1590,persuasion,1,Rich Brian,0.0001899335232668566
1589,occasionshe,1,Rich Brian,0.0001899335232668566
1588,basic,1,Rich Brian,0.0001899335232668566
1586,discussionno,1,Rich Brian,0.0001899335232668566
1531,momentsyour,1,Rich Brian,0.0001899335232668566
1585,coming,1,Rich Brian,0.0001899335232668566
1584,budgetbitch,1,Rich Brian,0.0001899335232668566
1583,uhrunnin,1,Rich Brian,0.0001899335232668566
1582,goalsi,1,Rich Brian,0.0001899335232668566
1581,focused,1,Rich Brian,0.0001899335232668566
1580,anymorebitch,1,Rich Brian,0.0001899335232668566
1579,coldi,1,Rich Brian,0.0001899335232668566
2151,runner,1,Rich Brian,0.0001899335232668566
1594,datethen,1,Rich Brian,0.0001899335232668566
1595,massages,1,Rich Brian,0.0001899335232668566
1596,placealways,1,Rich Brian,0.0001899335232668566
1610,cigs,1,Rich Brian,0.0001899335232668566
1609,alonelike,1,Rich Brian,0.0001899335232668566
1608,ownbut,1,Rich Brian,0.0001899335232668566
2149,turnin,1,Rich Brian,0.0001899335232668566
1606,phoneevery,1,Rich Brian,0.0001899335232668566
1605,aloneall,1,Rich Brian,0.0001899335232668566
2150,diva,1,Rich Brian,0.0001899335232668566
1604,moreman,1,Rich Brian,0.0001899335232668566
1603,systemsaw,1,Rich Brian,0.0001899335232668566
1602,alcohol,1,Rich Brian,0.0001899335232668566
1601,cab,1,Rich Brian,0.0001899335232668566
1600,wisdomcallin,1,Rich Brian,0.0001899335232668566
1599,dad,1,Rich Brian,0.0001899335232668566
1598,alonecallin,1,Rich Brian,0.0001899335232668566
1597,brought,1,Rich Brian,0.0001899335232668566
1578,problemsoh,1,Rich Brian,0.0001899335232668566
1712,gump,1,Rich Brian,0.0001899335232668566
1576,rather,1,Rich Brian,0.0001899335232668566
1555,prom,1,Rich Brian,0.0001899335232668566
1553,also,1,Rich Brian,0.0001899335232668566
1552,meit,1,Rich Brian,0.0001899335232668566
1551,homeschoolin,1,Rich Brian,0.0001899335232668566
1550,socializin,1,Rich Brian,0.0001899335232668566
1549,shiti,1,Rich Brian,0.0001899335232668566
1548,loved,1,Rich Brian,0.0001899335232668566
1547,itif,1,Rich Brian,0.0001899335232668566
1546,countin,1,Rich Brian,0.0001899335232668566
1544,worryin,1,Rich Brian,0.0001899335232668566
1543,content,1,Rich Brian,0.0001899335232668566
1538,hurtsfindin,1,Rich Brian,0.0001899335232668566
1537,breakin,1,Rich Brian,0.0001899335232668566
1535,meonly,1,Rich Brian,0.0001899335232668566
1534,uneasy,1,Rich Brian,0.0001899335232668566
1533,itfeelin,1,Rich Brian,0.0001899335232668566
1554,identityso,1,Rich Brian,0.0001899335232668566
1556,limo,1,Rich Brian,0.0001899335232668566
1575,karmadon,1,Rich Brian,0.0001899335232668566
1574,starbucksdon,1,Rich Brian,0.0001899335232668566
1573,shut,1,Rich Brian,0.0001899335232668566
1572,friendsbitch,1,Rich Brian,0.0001899335232668566
1571,effort,1,Rich Brian,0.0001899335232668566
1570,lack,1,Rich Brian,0.0001899335232668566
1569,pretendnotice,1,Rich Brian,0.0001899335232668566
1568,breed,1,Rich Brian,0.0001899335232668566
1567,extravagantalways,1,Rich Brian,0.0001899335232668566
1565,cribwhy,1,Rich Brian,0.0001899335232668566
1564,limitwrite,1,Rich Brian,0.0001899335232668566
1563,figuresi,1,Rich Brian,0.0001899335232668566
1562,littlesick,1,Rich Brian,0.0001899335232668566
1561,switch,1,Rich Brian,0.0001899335232668566
1559,ayythis,1,Rich Brian,0.0001899335232668566
1558,accidental,1,Rich Brian,0.0001899335232668566
2121,mine,1,Rich Brian,0.0001899335232668566
1736,seventeen,1,Rich Brian,0.0001899335232668566
2120,funi,1,Rich Brian,0.0001899335232668566
1912,lungs,1,Rich Brian,0.0001899335232668566
1910,false,1,Rich Brian,0.0001899335232668566
2029,shouldtell,1,Rich Brian,0.0001899335232668566
1909,knowif,1,Rich Brian,0.0001899335232668566
1908,hearin,1,Rich Brian,0.0001899335232668566
1907,frozoneyou,1,Rich Brian,0.0001899335232668566
2030,smoothpeople,1,Rich Brian,0.0001899335232668566
1906,skate,1,Rich Brian,0.0001899335232668566
1905,stickin,1,Rich Brian,0.0001899335232668566
1904,hoehoe,1,Rich Brian,0.0001899335232668566
1903,interview,1,Rich Brian,0.0001899335232668566
1902,cluelessness,1,Rich Brian,0.0001899335232668566
1901,sense,1,Rich Brian,0.0001899335232668566
1900,videosman,1,Rich Brian,0.0001899335232668566
1899,directin,1,Rich Brian,0.0001899335232668566
1898,tarantino,1,Rich Brian,0.0001899335232668566
2031,dory,1,Rich Brian,0.0001899335232668566
1896,rhythm,1,Rich Brian,0.0001899335232668566
1895,vaultmy,1,Rich Brian,0.0001899335232668566
2032,forgettin,1,Rich Brian,0.0001899335232668566
1911,runrunnin,1,Rich Brian,0.0001899335232668566
2028,daypeople,1,Rich Brian,0.0001899335232668566
2056,tight,1,Rich Brian,0.0001899335232668566
1913,giverunnin,1,Rich Brian,0.0001899335232668566
1930,traveled,1,Rich Brian,0.0001899335232668566
1929,hangin,1,Rich Brian,0.0001899335232668566
1928,mirrors,1,Rich Brian,0.0001899335232668566
1927,diem,1,Rich Brian,0.0001899335232668566
1926,per,1,Rich Brian,0.0001899335232668566
1925,envelope,1,Rich Brian,0.0001899335232668566
1924,elsegive,1,Rich Brian,0.0001899335232668566
2023,dayit,1,Rich Brian,0.0001899335232668566
1923,selfish,1,Rich Brian,0.0001899335232668566
1922,myselfcall,1,Rich Brian,0.0001899335232668566
2024,placethey,1,Rich Brian,0.0001899335232668566
2025,lano,1,Rich Brian,0.0001899335232668566
2026,heretryna,1,Rich Brian,0.0001899335232668566
1919,seesee,1,Rich Brian,0.0001899335232668566
2027,platethey,1,Rich Brian,0.0001899335232668566
1918,listblinders,1,Rich Brian,0.0001899335232668566
1916,runners,1,Rich Brian,0.0001899335232668566
1915,passin,1,Rich Brian,0.0001899335232668566
1914,usain,1,Rich Brian,0.0001899335232668566
1893,perfumetakin,1,Rich Brian,0.0001899335232668566
1892,roomsmell,1,Rich Brian,0.0001899335232668566
1891,knowcame,1,Rich Brian,0.0001899335232668566
1890,strongwhere,1,Rich Brian,0.0001899335232668566
1873,presidenti,1,Rich Brian,0.0001899335232668566
1872,friendssomebody,1,Rich Brian,0.0001899335232668566
2041,dictionaries,1,Rich Brian,0.0001899335232668566
1871,losin,1,Rich Brian,0.0001899335232668566
1870,hooligan,1,Rich Brian,0.0001899335232668566
2042,guarantee,1,Rich Brian,0.0001899335232668566
2043,speedsound,1,Rich Brian,0.0001899335232668566
2044,trippy,1,Rich Brian,0.0001899335232668566
2045,lsd,1,Rich Brian,0.0001899335232668566
2046,ithome,1,Rich Brian,0.0001899335232668566
2047,knew,1,Rich Brian,0.0001899335232668566
2048,prodigy,1,Rich Brian,0.0001899335232668566
2049,ayeget,1,Rich Brian,0.0001899335232668566
2050,stackpilin,1,Rich Brian,0.0001899335232668566
2051,wallet,1,Rich Brian,0.0001899335232668566
2052,shake,1,Rich Brian,0.0001899335232668566
2053,shackpictures,1,Rich Brian,0.0001899335232668566
2054,snapchat,1,Rich Brian,0.0001899335232668566
1858,maybeand,1,Rich Brian,0.0001899335232668566
2040,lowkey,1,Rich Brian,0.0001899335232668566
1874,friendsand,1,Rich Brian,0.0001899335232668566
2039,ogflame,1,Rich Brian,0.0001899335232668566
1883,loins,1,Rich Brian,0.0001899335232668566
2033,hoodman,1,Rich Brian,0.0001899335232668566
1888,hometown,1,Rich Brian,0.0001899335232668566
1887,firewallthey,1,Rich Brian,0.0001899335232668566
1886,answers,1,Rich Brian,0.0001899335232668566
2034,dudes,1,Rich Brian,0.0001899335232668566
1885,google,1,Rich Brian,0.0001899335232668566
2035,thinkthey,1,Rich Brian,0.0001899335232668566
1884,lovei,1,Rich Brian,0.0001899335232668566
2036,amendo,1,Rich Brian,0.0001899335232668566
1875,citizen,1,Rich Brian,0.0001899335232668566
2037,meso,1,Rich Brian,0.0001899335232668566
1882,seared,1,Rich Brian,0.0001899335232668566
1881,vegan,1,Rich Brian,0.0001899335232668566
1880,moreshe,1,Rich Brian,0.0001899335232668566
1879,bitcoin,1,Rich Brian,0.0001899335232668566
1878,lawd,1,Rich Brian,0.0001899335232668566
1877,ayeyes,1,Rich Brian,0.0001899335232668566
2038,ummm,1,Rich Brian,0.0001899335232668566
2022,cafemet,1,Rich Brian,0.0001899335232668566
1931,manskippin,1,Rich Brian,0.0001899335232668566
2021,worked,1,Rich Brian,0.0001899335232668566
2007,education,1,Rich Brian,0.0001899335232668566
1990,lensone,1,Rich Brian,0.0001899335232668566
1991,benzflow,1,Rich Brian,0.0001899335232668566
1992,dirty,1,Rich Brian,0.0001899335232668566
1993,needed,1,Rich Brian,0.0001899335232668566
1994,cleansei,1,Rich Brian,0.0001899335232668566
1995,zone,1,Rich Brian,0.0001899335232668566
1996,alonedidn,1,Rich Brian,0.0001899335232668566
1997,alongi,1,Rich Brian,0.0001899335232668566
1998,learnin,1,Rich Brian,0.0001899335232668566
1999,wrongtalkin,1,Rich Brian,0.0001899335232668566
2000,usual,1,Rich Brian,0.0001899335232668566
2001,yellow,1,Rich Brian,0.0001899335232668566
2002,urinal,1,Rich Brian,0.0001899335232668566
2003,pellegrinoi,1,Rich Brian,0.0001899335232668566
2004,merch,1,Rich Brian,0.0001899335232668566
2005,ceeloi,1,Rich Brian,0.0001899335232668566
2006,weirdosi,1,Rich Brian,0.0001899335232668566
1965,wardtell,1,Rich Brian,0.0001899335232668566
1964,psych,1,Rich Brian,0.0001899335232668566
1989,amused,1,Rich Brian,0.0001899335232668566
1966,leica,1,Rich Brian,0.0001899335232668566
1967,rondai,1,Rich Brian,0.0001899335232668566
1982,didi,1,Rich Brian,0.0001899335232668566
1979,pisssip,1,Rich Brian,0.0001899335232668566
1983,chicksthey,1,Rich Brian,0.0001899335232668566
1978,rest,1,Rich Brian,0.0001899335232668566
1984,relevancei,1,Rich Brian,0.0001899335232668566
1977,uicideboy,1,Rich Brian,0.0001899335232668566
1985,rapper,1,Rich Brian,0.0001899335232668566
1976,shout,1,Rich Brian,0.0001899335232668566
1975,biz,1,Rich Brian,0.0001899335232668566
1968,gunner,1,Rich Brian,0.0001899335232668566
1974,hitsi,1,Rich Brian,0.0001899335232668566
1987,chancecome,1,Rich Brian,0.0001899335232668566
1973,amount,1,Rich Brian,0.0001899335232668566
1972,osama,1,Rich Brian,0.0001899335232668566
1971,kidseven,1,Rich Brian,0.0001899335232668566
1970,picsi,1,Rich Brian,0.0001899335232668566
1969,stahl,1,Rich Brian,0.0001899335232668566
1988,intensedon,1,Rich Brian,0.0001899335232668566
1963,psychosmy,1,Rich Brian,0.0001899335232668566
1962,ridergroupies,1,Rich Brian,0.0001899335232668566
2020,yesterdayi,1,Rich Brian,0.0001899335232668566
2008,teacher,1,Rich Brian,0.0001899335232668566
1440,roofnot,1,Rich Brian,0.0001899335232668566
1943,lactose,1,Rich Brian,0.0001899335232668566
1942,uptold,1,Rich Brian,0.0001899335232668566
2014,teen,1,Rich Brian,0.0001899335232668566
2015,virtualnow,1,Rich Brian,0.0001899335232668566
2016,olderkeep,1,Rich Brian,0.0001899335232668566
1941,sue,1,Rich Brian,0.0001899335232668566
